cohort,task_id,tool_name,latency_ms,ts_start,ts_end,cpu_percent,cpu_exclusion_reason
Terminal-Bench All,protocol-analysis-rs,exec,10.257482528686523,1784686848.5970538,1784686848.6073112,,call_shorter_than_cpu_threshold
Terminal-Bench All,protocol-analysis-rs,exec,49.189090728759766,1784686864.6778162,1784686864.7270052,,call_shorter_than_cpu_threshold
Terminal-Bench All,protocol-analysis-rs,exec,0.7410049438476562,1784686922.3666713,1784686922.3674123,,call_shorter_than_cpu_threshold
Terminal-Bench All,protocol-analysis-rs,exec,197.60584831237793,1784686928.3578672,1784686928.555473,,call_shorter_than_cpu_threshold
Terminal-Bench All,protocol-analysis-rs,exec,805.7208061218262,1784686931.2294009,1784686932.0351217,,call_shorter_than_cpu_threshold
Terminal-Bench All,protocol-analysis-rs,exec,4131.738185882568,1784686935.7077837,1784686939.839522,9.866828178709078,
Terminal-Bench All,protocol-analysis-rs,exec,23.167133331298828,1784686947.7904756,1784686947.8136427,,call_shorter_than_cpu_threshold
Terminal-Bench All,protocol-analysis-rs,exec,9.012699127197266,1784686952.4554167,1784686952.4644294,,call_shorter_than_cpu_threshold
Terminal-Bench All,protocol-analysis-rs,exec,127.78043746948242,1784686959.7320912,1784686959.8598716,,call_shorter_than_cpu_threshold
Terminal-Bench All,protocol-analysis-rs,exec,6.135463714599609,1784686964.8798761,1784686964.8860116,,call_shorter_than_cpu_threshold
Terminal-Bench All,protocol-analysis-rs,exec,5834.401845932007,1784687029.1203675,1784687034.9547694,9.474750982886237,
Terminal-Bench All,protocol-analysis-rs,exec,5642.609119415283,1784687061.7251046,1784687067.3677137,20.115168447687726,
Terminal-Bench All,prove-plus-comm,exec,277.24575996398926,1784735737.3875117,1784735737.6647575,,call_shorter_than_cpu_threshold
Terminal-Bench All,puzzle-solver,exec,33.731698989868164,1784748693.5531812,1784748693.5869129,,call_shorter_than_cpu_threshold
Terminal-Bench All,puzzle-solver,exec,900.2578258514404,1784748762.594684,1784748763.4949417,,call_shorter_than_cpu_threshold
Terminal-Bench All,puzzle-solver,exec,7.440805435180664,1784748768.571358,1784748768.5787988,,call_shorter_than_cpu_threshold
Terminal-Bench All,puzzle-solver,exec,1737.6022338867188,1784748790.6769772,1784748792.4145794,,call_shorter_than_cpu_threshold
Terminal-Bench All,pypi-server,exec,235.29291152954102,1784687526.872267,1784687527.10756,,call_shorter_than_cpu_threshold
Terminal-Bench All,pypi-server,exec,1146.2452411651611,1784687551.0593045,1784687552.2055497,,call_shorter_than_cpu_threshold
Terminal-Bench All,pypi-server,exec,8.481740951538086,1784687560.7381408,1784687560.7466226,,call_shorter_than_cpu_threshold
Terminal-Bench All,pypi-server,exec,1007.3344707489014,1784687566.7387302,1784687567.7460647,,call_shorter_than_cpu_threshold
Terminal-Bench All,pypi-server,exec,0.6499290466308594,1784687573.9352946,1784687573.9359446,,call_shorter_than_cpu_threshold
Terminal-Bench All,pypi-server,exec,2783.263921737671,1784687581.461892,1784687584.2451558,,call_shorter_than_cpu_threshold
Terminal-Bench All,pytorch-model-cli,exec,151.8235206604004,1784738366.632198,1784738366.7840216,,call_shorter_than_cpu_threshold
Terminal-Bench All,pytorch-model-cli,exec,142.55237579345703,1784738380.566154,1784738380.7087064,,call_shorter_than_cpu_threshold
Terminal-Bench All,pytorch-model-cli,exec,8.40902328491211,1784738393.2370014,1784738393.2454104,,call_shorter_than_cpu_threshold
Terminal-Bench All,pytorch-model-cli,exec,22.79210090637207,1784738402.7220223,1784738402.7448144,,call_shorter_than_cpu_threshold
Terminal-Bench All,pytorch-model-cli,exec,52.94084548950195,1784738423.4943671,1784738423.547308,,call_shorter_than_cpu_threshold
Terminal-Bench All,pytorch-model-cli,exec,77.43620872497559,1784738435.73563,1784738435.8130662,,call_shorter_than_cpu_threshold
Terminal-Bench All,pytorch-model-cli,exec,147.24469184875488,1784738490.138185,1784738490.2854297,,call_shorter_than_cpu_threshold
Terminal-Bench All,pytorch-model-cli,exec,0.6034374237060547,1784738505.5513597,1784738505.551963,,call_shorter_than_cpu_threshold
Terminal-Bench All,pytorch-model-cli,exec,34.487247467041016,1784738516.3557587,1784738516.390246,,call_shorter_than_cpu_threshold
Terminal-Bench All,pytorch-model-recovery,exec,2549.732208251953,1784687990.961026,1784687993.5107582,,call_shorter_than_cpu_threshold
Terminal-Bench All,pytorch-model-recovery,exec,2277.7180671691895,1784688015.170966,1784688017.448684,,call_shorter_than_cpu_threshold
Terminal-Bench All,pytorch-model-recovery,exec,4513.662815093994,1784688055.872913,1784688060.3865757,103.79068045193046,
Terminal-Bench All,qemu-alpine-ssh,exec,14.229059219360352,1784738702.4496465,1784738702.4638755,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-alpine-ssh,exec,34.30461883544922,1784738710.5495782,1784738710.5838828,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-alpine-ssh,exec,17.191410064697266,1784738722.0642936,1784738722.081485,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-alpine-ssh,exec,0.6282329559326172,1784738731.1221719,1784738731.1228,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-alpine-ssh,exec,4.866838455200195,1784738734.7111642,1784738734.716031,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-alpine-ssh,exec,106.63104057312012,1784738738.7440474,1784738738.8506784,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-alpine-ssh,exec,79.34856414794922,1784738743.8837292,1784738743.9630778,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-alpine-ssh,exec,15009.768009185791,1784738749.9363315,1784738764.9460995,118.98517722171356,
Terminal-Bench All,qemu-alpine-ssh,exec,30.795574188232422,1784738771.500491,1784738771.5312865,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-alpine-ssh,exec,19.88697052001953,1784738781.368839,1784738781.388726,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-alpine-ssh,exec,21.71039581298828,1784738785.4532516,1784738785.474962,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-alpine-ssh,exec,2174.285411834717,1784738793.4101455,1784738795.584431,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-alpine-ssh,exec,77.64768600463867,1784738807.2185707,1784738807.2962184,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-alpine-ssh,exec,15009.738445281982,1784738809.3287575,1784738824.338496,109.00230070590155,
Terminal-Bench All,qemu-alpine-ssh,exec,4006.6707134246826,1784738827.7586982,1784738831.765369,102.78849358016501,
Terminal-Bench All,qemu-alpine-ssh,exec,3008.528232574463,1784738835.140481,1784738838.1490092,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-alpine-ssh,exec,25014.093160629272,1784738850.985601,1784738875.999694,26.929163961535345,
Terminal-Bench All,qemu-alpine-ssh,exec,17102.515697479248,1784738885.7890434,1784738902.8915591,102.3269526625029,
Terminal-Bench All,qemu-alpine-ssh,exec,12008.198261260986,1784738908.8012187,1784738920.809417,103.44723862237774,
Terminal-Bench All,qemu-alpine-ssh,exec,35007.131576538086,1784738924.0817578,1784738959.0888894,104.49991086276027,
Terminal-Bench All,qemu-alpine-ssh,exec,70007.4052810669,1784738963.9004045,1784739033.9078097,24.674422980260207,
Terminal-Bench All,qemu-alpine-ssh,exec,96567.37065315247,1784739054.1968968,1784739150.7642674,108.9187269253784,
Terminal-Bench All,qemu-alpine-ssh,exec,612.7965450286865,1784739161.1631668,1784739161.7759633,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-startup,exec,9.87100601196289,1784688226.099092,1784688226.108963,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-startup,exec,9.099721908569336,1784688230.073437,1784688230.0825367,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-startup,exec,666.8508052825928,1784688236.571831,1784688237.2386818,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-startup,exec,0.5586147308349609,1784688247.535277,1784688247.5358355,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-startup,exec,0.6494522094726562,1784688252.4322565,1784688252.432906,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-startup,exec,57.62791633605957,1784688272.129969,1784688272.1875968,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-startup,exec,15823.238134384155,1784688280.821551,1784688296.6447892,116.89891530598061,
Terminal-Bench All,qemu-startup,exec,1027.0493030548096,1784688303.493056,1784688304.5201054,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-startup,exec,11.808395385742188,1784688310.5986567,1784688310.610465,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-startup,exec,4339.964389801025,1784688323.5828667,1784688327.922831,105.59193294497442,
Terminal-Bench All,qemu-startup,exec,97747.86734580994,1784688347.4831297,1784688445.230997,99.27032730672289,
Terminal-Bench All,qemu-startup,exec,17.109394073486328,1784688457.0344846,1784688457.051594,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-startup,exec,4.984617233276367,1784688463.6615574,1784688463.666542,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-startup,exec,17.945289611816406,1784688472.9438305,1784688472.9617758,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-startup,exec,91.98260307312012,1784688484.584586,1784688484.6765685,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-startup,exec,20.828723907470703,1784688489.6936352,1784688489.714464,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-startup,exec,120405.75456619263,1784688508.3250048,1784688628.7307594,35.29939498533902,
Terminal-Bench All,qemu-startup,exec,19.65618133544922,1784688635.8667486,1784688635.8864048,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-startup,exec,180377.1047592163,1784688644.0575879,1784688824.4346926,1.0230197364493288,
Terminal-Bench All,qemu-startup,exec,16047.103643417358,1784688833.2847774,1784688849.331881,1.0089916720135899,
Terminal-Bench All,qemu-startup,exec,1228.3260822296143,1784688858.5562394,1784688859.7845654,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-startup,exec,8124.797582626343,1784688868.8765275,1784688877.0013251,0.9928434598489027,
Terminal-Bench All,qemu-startup,exec,12154.926776885986,1784688888.9662023,1784688901.121129,1.0107154550381043,
Terminal-Bench All,qemu-startup,exec,60157.8643321991,1784688919.376983,1784688979.5348473,0.9728109369358098,
Terminal-Bench All,qemu-startup,exec,90198.67491722107,1784689004.202733,1784689094.401408,0.996721823713613,
Terminal-Bench All,qemu-startup,exec,19.585371017456055,1784689104.6213756,1784689104.640961,,call_shorter_than_cpu_threshold
Terminal-Bench All,qemu-startup,exec,28444.867372512817,1784689119.1754768,1784689147.6203442,114.25407272026068,
Terminal-Bench All,qemu-startup,exec,5133.079290390015,1784689154.12114,1784689159.2542193,1.6116327245523308,
Terminal-Bench All,qemu-startup,exec,530.1513671875,1784689168.2898068,1784689168.8199582,,call_shorter_than_cpu_threshold
Terminal-Bench All,query-optimize,exec,86.10153198242188,1784748853.1612136,1784748853.2473152,,call_shorter_than_cpu_threshold
Terminal-Bench All,query-optimize,exec,215085.59322357178,1784748860.917774,1784749076.0033672,101.87166669967358,
Terminal-Bench All,query-optimize,exec,8.781909942626953,1784749109.0778854,1784749109.0866673,,call_shorter_than_cpu_threshold
Terminal-Bench All,query-optimize,exec,228313.6224746704,1784749116.8182046,1784749345.131827,102.16974646241583,
Terminal-Bench All,query-optimize,exec,442.4173831939697,1784749357.2848077,1784749357.727225,,call_shorter_than_cpu_threshold
Terminal-Bench All,query-optimize,exec,8768.420934677124,1784749390.829821,1784749399.598242,91.95042110025138,
Terminal-Bench All,query-optimize,exec,7652.188539505005,1784749420.4569876,1784749428.1091762,95.04308255961537,
Terminal-Bench All,query-optimize,exec,5974.863290786743,1784749453.359679,1784749459.3345423,82.99388673728377,
Terminal-Bench All,query-optimize,exec,447.25847244262695,1784749482.6666934,1784749483.113952,,call_shorter_than_cpu_threshold
Terminal-Bench All,raman-fitting,exec,97.97978401184082,1784689213.5061038,1784689213.6040835,,call_shorter_than_cpu_threshold
Terminal-Bench All,raman-fitting,exec,92.70596504211426,1784689229.953042,1784689230.045748,,call_shorter_than_cpu_threshold
Terminal-Bench All,raman-fitting,exec,10229.096174240112,1784689234.9115472,1784689245.1406434,84.15547273638609,
Terminal-Bench All,raman-fitting,exec,1089.386224746704,1784689247.5475688,1784689248.636955,,call_shorter_than_cpu_threshold
Terminal-Bench All,raman-fitting,exec,919.5072650909424,1784689252.1976202,1784689253.1171274,,call_shorter_than_cpu_threshold
Terminal-Bench All,raman-fitting,exec,976.6309261322021,1784689277.175796,1784689278.152427,,call_shorter_than_cpu_threshold
Terminal-Bench All,raman-fitting,exec,18.596649169921875,1784689297.94707,1784689297.9656665,,call_shorter_than_cpu_threshold
Terminal-Bench All,raman-fitting,exec,106.78434371948242,1784689308.1753297,1784689308.282114,,call_shorter_than_cpu_threshold
Terminal-Bench All,raman-fitting,exec,22.48072624206543,1784689318.2276933,1784689318.250174,,call_shorter_than_cpu_threshold
Terminal-Bench All,raman-fitting,exec,28.020143508911133,1784689337.488105,1784689337.5161252,,call_shorter_than_cpu_threshold
Terminal-Bench All,raman-fitting,exec,508.26430320739746,1784689356.6430252,1784689357.1512895,,call_shorter_than_cpu_threshold
Terminal-Bench All,raman-fitting,exec,623.6135959625244,1784689371.2998793,1784689371.923493,,call_shorter_than_cpu_threshold
Terminal-Bench All,raman-fitting,exec,708.0116271972656,1784689394.7256374,1784689395.433649,,call_shorter_than_cpu_threshold
Terminal-Bench All,raman-fitting,exec,477.4332046508789,1784689452.7426848,1784689453.220118,,call_shorter_than_cpu_threshold
Terminal-Bench All,raman-fitting,exec,34.975528717041016,1784689468.711191,1784689468.7461665,,call_shorter_than_cpu_threshold
Terminal-Bench All,rare-mineral-allocation,exec,123.78358840942383,1784689568.7929082,1784689568.9166918,,call_shorter_than_cpu_threshold
Terminal-Bench All,rare-mineral-allocation,exec,637.1762752532959,1784689589.4375057,1784689590.074682,,call_shorter_than_cpu_threshold
Terminal-Bench All,rare-mineral-allocation,exec,528.2778739929199,1784689605.7750885,1784689606.3033664,,call_shorter_than_cpu_threshold
Terminal-Bench All,recover-accuracy-log,exec,183.9468479156494,1784739310.1576426,1784739310.3415895,,call_shorter_than_cpu_threshold
Terminal-Bench All,recover-accuracy-log,exec,33.370256423950195,1784739328.8003247,1784739328.833695,,call_shorter_than_cpu_threshold
Terminal-Bench All,recover-obfuscated-files,exec,4.448652267456055,1784739381.3305287,1784739381.3349774,,call_shorter_than_cpu_threshold
Terminal-Bench All,recover-obfuscated-files,exec,15.121698379516602,1784739387.672625,1784739387.6877468,,call_shorter_than_cpu_threshold
Terminal-Bench All,recover-obfuscated-files,exec,35.21895408630371,1784739399.883122,1784739399.918341,,call_shorter_than_cpu_threshold
Terminal-Bench All,recover-obfuscated-files,exec,32.671451568603516,1784739407.0764391,1784739407.1091106,,call_shorter_than_cpu_threshold
Terminal-Bench All,regex-chess,exec,15088.171243667603,1784739656.5010636,1784739671.5892348,94.54375474801469,
Terminal-Bench All,regex-chess,exec,1212.0497226715088,1784739695.2099981,1784739696.4220479,,call_shorter_than_cpu_threshold
Terminal-Bench All,regex-chess,exec,731.8990230560303,1784739705.0863175,1784739705.8182166,,call_shorter_than_cpu_threshold
Terminal-Bench All,regex-chess,exec,38.67197036743164,1784739709.9562736,1784739709.9949455,,call_shorter_than_cpu_threshold
Terminal-Bench All,regex-chess,exec,746.7896938323975,1784739724.0149634,1784739724.761753,,call_shorter_than_cpu_threshold
Terminal-Bench All,regex-chess,exec,4495.579719543457,1784739739.4894183,1784739743.984998,82.52652092465463,
Terminal-Bench All,regex-chess,exec,870.3274726867676,1784739751.6293426,1784739752.49967,,call_shorter_than_cpu_threshold
Terminal-Bench All,regex-chess,exec,68386.44862174988,1784739785.8542004,1784739854.240649,100.19133471990817,
Terminal-Bench All,regex-chess,exec,163318.52221488953,1784739863.5253613,1784740026.8438835,100.7037067201896,
Terminal-Bench All,regex-chess,exec,14512.980222702026,1784740033.103021,1784740047.6160011,96.09954084029098,
Terminal-Bench All,regex-chess,exec,848.7052917480469,1784740063.6527863,1784740064.5014915,,call_shorter_than_cpu_threshold
Terminal-Bench All,regex-log,exec,30.790090560913086,1784689697.9004273,1784689697.9312174,,call_shorter_than_cpu_threshold
Terminal-Bench All,reshard-c4-data,exec,94.51508522033691,1784689893.4538987,1784689893.5484138,,call_shorter_than_cpu_threshold
Terminal-Bench All,reshard-c4-data,exec,0.5819797515869141,1784690017.1596603,1784690017.1602423,,call_shorter_than_cpu_threshold
Terminal-Bench All,reshard-c4-data,exec,159.5160961151123,1784690030.0943468,1784690030.2538629,,call_shorter_than_cpu_threshold
Terminal-Bench All,reshard-c4-data,exec,56866.44434928894,1784690041.512546,1784690098.3789904,98.72851392418303,
Terminal-Bench All,reshard-c4-data,exec,368.2363033294678,1784690139.578105,1784690139.9463413,,call_shorter_than_cpu_threshold
Terminal-Bench All,reshard-c4-data,exec,698.5495090484619,1784690219.8011332,1784690220.4996827,,call_shorter_than_cpu_threshold
Terminal-Bench All,reshard-c4-data,exec,140.9590244293213,1784690237.333174,1784690237.474133,,call_shorter_than_cpu_threshold
Terminal-Bench All,reverse-engineering,exec,4.071950912475586,1784690453.1282003,1784690453.1322722,,call_shorter_than_cpu_threshold
Terminal-Bench All,reverse-engineering,exec,12.20560073852539,1784690463.454673,1784690463.4668787,,call_shorter_than_cpu_threshold
Terminal-Bench All,reverse-engineering,exec,12.583732604980469,1784690476.5838647,1784690476.5964484,,call_shorter_than_cpu_threshold
Terminal-Bench All,reverse-engineering,exec,10.735750198364258,1784690486.1783047,1784690486.1890404,,call_shorter_than_cpu_threshold
Terminal-Bench All,reverse-engineering,exec,11.341571807861328,1784690497.8503366,1784690497.8616781,,call_shorter_than_cpu_threshold
Terminal-Bench All,reverse-engineering,exec,24.085283279418945,1784690514.4419782,1784690514.4660635,,call_shorter_than_cpu_threshold
Terminal-Bench All,reverse-engineering,exec,70.44839859008789,1784690538.9511435,1784690539.021592,,call_shorter_than_cpu_threshold
Terminal-Bench All,reverse-engineering,exec,6.623029708862305,1784690552.8518062,1784690552.8584292,,call_shorter_than_cpu_threshold
Terminal-Bench All,rstan-to-pystan,exec,410.6128215789795,1784690601.603059,1784690602.0136719,,call_shorter_than_cpu_threshold
Terminal-Bench All,rstan-to-pystan,exec,368.0388927459717,1784690605.2637143,1784690605.6317532,,call_shorter_than_cpu_threshold
Terminal-Bench All,rstan-to-pystan,exec,8864.131212234497,1784690609.5307622,1784690618.3948934,87.95901544345689,
Terminal-Bench All,rstan-to-pystan,exec,500.3819465637207,1784690624.3555014,1784690624.8558834,,call_shorter_than_cpu_threshold
Terminal-Bench All,rstan-to-pystan,exec,477.91409492492676,1784690629.8202,1784690630.298114,,call_shorter_than_cpu_threshold
Terminal-Bench All,rstan-to-pystan,exec,177.17552185058594,1784690689.629969,1784690689.8071444,,call_shorter_than_cpu_threshold
Terminal-Bench All,rstan-to-pystan,exec,566.3313865661621,1784690713.9023433,1784690714.4686747,,call_shorter_than_cpu_threshold
Terminal-Bench All,rstan-to-pystan,exec,18946.392059326172,1784690718.9684184,1784690737.9148104,47.45463161553515,
Terminal-Bench All,rstan-to-pystan,exec,170636.16251945496,1784690741.2956514,1784690911.931814,314.9783021350509,
Terminal-Bench All,rstan-to-pystan,exec,565.6099319458008,1784690926.2099538,1784690926.7755637,,call_shorter_than_cpu_threshold
Terminal-Bench All,run-pdp11-code,exec,107.65409469604492,1784690973.155723,1784690973.2633772,,call_shorter_than_cpu_threshold
Terminal-Bench All,run-pdp11-code,exec,52.81209945678711,1784690985.2242298,1784690985.277042,,call_shorter_than_cpu_threshold
Terminal-Bench All,run-pdp11-code,exec,27.919292449951172,1784690992.6289222,1784690992.6568415,,call_shorter_than_cpu_threshold
Terminal-Bench All,run-pdp11-code,exec,23.15688133239746,1784691013.529832,1784691013.5529888,,call_shorter_than_cpu_threshold
Terminal-Bench All,run-pdp11-code,exec,16.452789306640625,1784691056.1470354,1784691056.1634881,,call_shorter_than_cpu_threshold
Terminal-Bench All,run-pdp11-code,exec,18.221616744995117,1784691078.6305776,1784691078.6487992,,call_shorter_than_cpu_threshold
Terminal-Bench All,run-pdp11-code,exec,17.995357513427734,1784691125.6248813,1784691125.6428766,,call_shorter_than_cpu_threshold
Terminal-Bench All,sam-cell-seg,exec,26.89838409423828,1784740212.417334,1784740212.4442325,,call_shorter_than_cpu_threshold
Terminal-Bench All,sam-cell-seg,exec,17.44532585144043,1784740224.559023,1784740224.5764682,,call_shorter_than_cpu_threshold
Terminal-Bench All,sam-cell-seg,exec,167.82069206237793,1784740359.5298393,1784740359.69766,,call_shorter_than_cpu_threshold
Terminal-Bench All,sam-cell-seg,exec,44.53587532043457,1784740407.7230182,1784740407.767554,,call_shorter_than_cpu_threshold
Terminal-Bench All,sanitize-git-repo,exec,160.13002395629883,1784691180.7930005,1784691180.9531305,,call_shorter_than_cpu_threshold
Terminal-Bench All,sanitize-git-repo,exec,2026.9269943237305,1784691193.7462142,1784691195.7731411,,call_shorter_than_cpu_threshold
Terminal-Bench All,sanitize-git-repo,exec,33.9968204498291,1784691207.7246718,1784691207.7586687,,call_shorter_than_cpu_threshold
Terminal-Bench All,sanitize-git-repo,exec,1565.838098526001,1784691222.273253,1784691223.839091,,call_shorter_than_cpu_threshold
Terminal-Bench All,sanitize-git-repo,exec,46.89192771911621,1784691239.990412,1784691240.037304,,call_shorter_than_cpu_threshold
Terminal-Bench All,sanitize-git-repo,exec,29.53481674194336,1784691263.8531837,1784691263.8827186,,call_shorter_than_cpu_threshold
Terminal-Bench All,sanitize-git-repo,exec,0.8025169372558594,1784691275.9026585,1784691275.903461,,call_shorter_than_cpu_threshold
Terminal-Bench All,sanitize-git-repo,exec,139.41001892089844,1784691292.0727308,1784691292.2121408,,call_shorter_than_cpu_threshold
Terminal-Bench All,sanitize-git-repo,exec,101.21846199035645,1784691309.8800669,1784691309.9812853,,call_shorter_than_cpu_threshold
Terminal-Bench All,sanitize-git-repo,exec,4125.727415084839,1784691331.0714402,1784691335.1971676,74.25286366832165,
Terminal-Bench All,sanitize-git-repo,exec,1237.5459671020508,1784691353.854296,1784691355.091842,,call_shorter_than_cpu_threshold
Terminal-Bench All,sanitize-git-repo,exec,0.9472370147705078,1784691371.5896702,1784691371.5906174,,call_shorter_than_cpu_threshold
Terminal-Bench All,sanitize-git-repo,exec,1267.498254776001,1784691384.3188455,1784691385.5863438,,call_shorter_than_cpu_threshold
Terminal-Bench All,sanitize-git-repo,exec,4128.737688064575,1784691425.963849,1784691430.0925868,80.81939912068475,
Terminal-Bench All,sanitize-git-repo,exec,4731.350660324097,1784691444.848917,1784691449.5802677,89.00717409450657,
Terminal-Bench All,schedule-vacation,exec,72.25966453552246,1784740556.8402338,1784740556.9124935,,call_shorter_than_cpu_threshold
Terminal-Bench All,schedule-vacation,exec,7.167816162109375,1784740569.8983798,1784740569.9055476,,call_shorter_than_cpu_threshold
Terminal-Bench All,schedule-vacation,exec,106.95552825927734,1784740597.9962027,1784740598.1031582,,call_shorter_than_cpu_threshold
Terminal-Bench All,schedule-vacation,exec,28.92017364501953,1784740602.7540348,1784740602.782955,,call_shorter_than_cpu_threshold
Terminal-Bench All,schedule-vacation,exec,66.05386734008789,1784740621.2887921,1784740621.354846,,call_shorter_than_cpu_threshold
Terminal-Bench All,schemelike-metacircular-eval,exec,26.508808135986328,1784691504.5279765,1784691504.5544853,,call_shorter_than_cpu_threshold
Terminal-Bench All,schemelike-metacircular-eval,exec,2.9566287994384766,1784691593.6162183,1784691593.619175,,call_shorter_than_cpu_threshold
Terminal-Bench All,schemelike-metacircular-eval,exec,67.69442558288574,1784691598.0676994,1784691598.1353939,,call_shorter_than_cpu_threshold
Terminal-Bench All,schemelike-metacircular-eval,exec,14674.510478973389,1784691608.046029,1784691622.7205396,96.0808260599252,
Terminal-Bench All,schemelike-metacircular-eval,exec,3845.3903198242188,1784691627.710105,1784691631.5554953,,call_shorter_than_cpu_threshold
Terminal-Bench All,schemelike-metacircular-eval,exec,93219.8281288147,1784691652.7993093,1784691746.0191374,99.27206322823417,
Terminal-Bench All,schemelike-metacircular-eval,exec,5394.717216491699,1784691811.349614,1784691816.7443311,75.93598459339599,
Terminal-Bench All,schemelike-metacircular-eval,exec,18590.625286102295,1784691895.8120894,1784691914.4027147,94.45809186620463,
Terminal-Bench All,setup-custom-dev-env,exec,7.3528289794921875,1784741227.2579896,1784741227.2653425,,call_shorter_than_cpu_threshold
Terminal-Bench All,setup-custom-dev-env,exec,133704.97846603394,1784741236.4499118,1784741370.1548903,5.805099716585721,
Terminal-Bench All,setup-custom-dev-env,exec,1970.2844619750977,1784741384.1104043,1784741386.0806887,,call_shorter_than_cpu_threshold
Terminal-Bench All,setup-custom-dev-env,exec,0.8060932159423828,1784741395.2504697,1784741395.2512758,,call_shorter_than_cpu_threshold
Terminal-Bench All,setup-custom-dev-env,exec,817.6212310791016,1784741401.4392009,1784741402.256822,,call_shorter_than_cpu_threshold
Terminal-Bench All,setup-custom-dev-env,exec,7720.632791519165,1784741405.6550562,1784741413.375689,119.29689920413912,
Terminal-Bench All,setup-custom-dev-env,exec,10365.436315536499,1784741418.2416153,1784741428.6070516,72.96505027413593,
Terminal-Bench All,setup-custom-dev-env,exec,273.4670639038086,1784741436.7244153,1784741436.9978824,,call_shorter_than_cpu_threshold
Terminal-Bench All,setup-custom-dev-env,exec,0.6186962127685547,1784741457.6189303,1784741457.619549,,call_shorter_than_cpu_threshold
Terminal-Bench All,setup-custom-dev-env,exec,28.859376907348633,1784741462.0959241,1784741462.1247835,,call_shorter_than_cpu_threshold
Terminal-Bench All,setup-custom-dev-env,exec,2944.077253341675,1784741478.8554788,1784741481.799556,,call_shorter_than_cpu_threshold
Terminal-Bench All,sha-puzzle,exec,49.72958564758301,1784741544.262521,1784741544.3122506,,call_shorter_than_cpu_threshold
Terminal-Bench All,sha-puzzle,exec,111.49477958679199,1784741555.6049201,1784741555.716415,,call_shorter_than_cpu_threshold
Terminal-Bench All,shell-deobfuscation,exec,33.50400924682617,1784741692.0171664,1784741692.0506704,,call_shorter_than_cpu_threshold
Terminal-Bench All,shell-deobfuscation,exec,33.68330001831055,1784741705.9413857,1784741705.975069,,call_shorter_than_cpu_threshold
Terminal-Bench All,shell-deobfuscation,exec,39.4740104675293,1784741718.8726966,1784741718.9121706,,call_shorter_than_cpu_threshold
Terminal-Bench All,shell-deobfuscation,exec,29.102087020874023,1784741734.260621,1784741734.2897232,,call_shorter_than_cpu_threshold
Terminal-Bench All,shell-deobfuscation,exec,29.207468032836914,1784741749.6969693,1784741749.7261767,,call_shorter_than_cpu_threshold
Terminal-Bench All,shell-deobfuscation,exec,34.79743003845215,1784741775.9647899,1784741775.9995873,,call_shorter_than_cpu_threshold
Terminal-Bench All,simple-sheets-put,exec,71.92230224609375,1784741865.7504196,1784741865.822342,,call_shorter_than_cpu_threshold
Terminal-Bench All,simple-sheets-put,exec,52.20150947570801,1784741872.3658175,1784741872.418019,,call_shorter_than_cpu_threshold
Terminal-Bench All,simple-sheets-put,exec,31.898021697998047,1784741878.3569748,1784741878.3888729,,call_shorter_than_cpu_threshold
Terminal-Bench All,simple-sheets-put,exec,4.743814468383789,1784741893.9373558,1784741893.9420996,,call_shorter_than_cpu_threshold
Terminal-Bench All,simple-sheets-put,exec,126.82890892028809,1784741908.0537643,1784741908.1805933,,call_shorter_than_cpu_threshold
Terminal-Bench All,simple-sheets-put,exec,16.08896255493164,1784741914.128083,1784741914.144172,,call_shorter_than_cpu_threshold
Terminal-Bench All,simple-sheets-put,exec,427.80447006225586,1784741922.959417,1784741923.3872216,,call_shorter_than_cpu_threshold
